customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7590-000180,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.38,1714.36,Yes
7590-000181,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.47,1329.51,No
7590-000182,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,62.98,890.98,No
7590-000183,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.36,1163.98,No
7590-000184,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),64.76,1661.73,No
7590-000185,Male,0,No,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.93,2946.39,No
7590-000186,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),77.3,4573.8,No
7590-000187,Female,1,No,Yes,69,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,61.11,4217.77,No
7590-000188,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.53,2935.63,No
7590-000189,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.21,220.32,No
7590-000190,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.07,1599.79,No
7590-000191,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,79.16,453.31,No
7590-000192,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.53,40.53,No
7590-000193,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.66,1303.44,No
7590-000194,Male,0,No,Yes,3,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.02,184.41,No
7590-000195,Male,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.76,550.57,Yes
7590-000196,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,86.51,6179.54,Yes
7590-000197,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,64.07,4387.14,No
7590-000198,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.2,77.94,No
7590-000199,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),56.97,223.16,No
7590-000200,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.42,2002.37,Yes
7590-000201,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),74.53,121.42,No
7590-000202,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,84.53,3112.3,No
7590-000203,Male,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,81.69,0.0,No
7590-000204,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.94,434.41,No
7590-000205,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.24,380.82,No
7590-000206,Male,0,No,No,69,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.5,4037.29,Yes
7590-000207,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.39,3219.78,No
7590-000208,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.04,217.28,No
7590-000209,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.46,2525.99,No
7590-000210,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.48,1401.84,No
7590-000211,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.37,785.45,No
7590-000212,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,45.95,3359.91,No
7590-000213,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),70.53,3570.8,No
7590-000214,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),75.87,2457.58,No
7590-000215,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.22,2319.88,No
7590-000216,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),72.76,2628.06,No
7590-000217,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.95,1877.8,No
7590-000218,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),82.31,5595.0,No
7590-000219,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,46.1,131.79,No
7590-000220,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.21,3055.13,No
7590-000221,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,70.38,2099.46,No
7590-000222,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.48,396.26,No
7590-000223,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.76,4699.82,Yes
7590-000224,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.46,2121.01,Yes
7590-000225,Female,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.96,1859.08,No
7590-000226,Female,0,No,Yes,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,62.99,1419.83,Yes
7590-000227,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.89,1372.81,No
7590-000228,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,76.04,592.86,No
7590-000229,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.19,2455.57,No
7590-000230,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.1,1665.83,No
7590-000231,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.52,2015.6,No
7590-000232,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,62.33,4078.98,No
7590-000233,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.2,1839.19,No
7590-000234,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.3,2574.96,No
7590-000235,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.59,1105.25,No
7590-000236,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,75.1,2471.69,No
7590-000237,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.53,2668.55,No
7590-000238,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.65,628.6,Yes
7590-000239,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,63.1,2737.78,Yes
7590-000240,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.67,1975.74,No
7590-000241,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.79,1632.23,Yes
7590-000242,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,49.18,2802.08,No
7590-000243,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.35,2098.91,No
7590-000244,Male,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),52.63,1115.76,No
7590-000245,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),70.16,2715.52,No
7590-000246,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,81.23,795.62,No
7590-000247,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.92,187.68,No
7590-000248,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,74.53,847.06,No
7590-000249,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,92.75,2332.71,No
7590-000250,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.71,3001.18,No
7590-000251,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.04,162.17,No
7590-000252,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,69.43,956.62,No
7590-000253,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),45.01,2059.42,No
7590-000254,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.74,352.22,No
7590-000255,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,59.45,3149.74,No
7590-000256,Male,1,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.08,1512.17,No
7590-000257,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,86.49,846.16,No
7590-000258,Female,0,Yes,No,32,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),53.07,1697.63,No
7590-000259,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.13,1591.77,No
7590-000260,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.09,2801.19,No
7590-000261,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),70.33,4448.51,No
7590-000262,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),88.52,3730.23,No
7590-000263,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,61.94,2654.39,No
7590-000264,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.18,2189.43,No
7590-000265,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),62.02,703.12,No
7590-000266,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,76.85,4238.55,No
7590-000267,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.63,71.02,No
7590-000268,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.69,1410.87,No
7590-000269,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.43,1810.16,No
7590-000270,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.31,452.85,No
7590-000271,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),72.52,2848.67,No
7590-000272,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.67,1919.93,Yes
7590-000273,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,52.13,3609.06,No
7590-000274,Female,0,Yes,No,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.46,3012.08,No
7590-000275,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.41,3780.37,No
7590-000276,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.95,336.44,No
7590-000277,Male,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.3,2131.44,No
7590-000278,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,72.19,539.29,No
7590-000279,Male,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.64,1346.37,Yes
7590-000280,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.67,1010.27,No
7590-000281,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.13,1703.04,No
7590-000282,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.96,4037.9,No
7590-000283,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.28,2685.41,No
7590-000284,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.96,228.43,No
7590-000285,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,71.0,3343.95,Yes
7590-000286,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),67.17,2584.56,No
7590-000287,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),63.89,343.73,No
7590-000288,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.69,2070.47,No
7590-000289,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,86.77,1456.13,No
7590-000290,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),75.93,3210.42,No
7590-000291,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.64,2560.1,No
7590-000292,Male,1,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.98,3563.63,No
7590-000293,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.81,1842.14,No
7590-000294,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.5,1081.28,No
7590-000295,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.55,2267.01,No
7590-000296,Female,1,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.63,1543.1,No
7590-000297,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.87,709.73,No
7590-000298,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.99,732.92,No
7590-000299,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,80.0,407.99,No
7590-000300,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,71.43,3760.25,No
7590-000301,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.77,3423.69,No
7590-000302,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),84.08,242.98,No
7590-000303,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,91.17,5192.89,No
7590-000304,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.98,3635.82,No
7590-000305,Female,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,88.99,5210.05,No
7590-000306,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,52.99,1311.34,No
7590-000307,Female,1,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),59.7,2341.64,Yes
7590-000308,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.03,3854.22,No
7590-000309,Female,0,No,No,38,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.84,2876.09,No
7590-000310,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.8,1089.79,No
7590-000311,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,79.17,3713.73,No
7590-000312,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.7,2047.49,No
7590-000313,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),71.06,2334.88,No
7590-000314,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.87,970.45,No
